stratum	z2,z3,z4,z5,z6,z7,z8	n_nonsingular	n_zero_disc	n_split_distinct	n_good	n_good_lambda1	n_good_conjugate	n_onepoint	exh_split9	exh_deg8
rank1-offgraph	0,0,1,10,0,25,22	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,10,0,26,26	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,11,0,0,5	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,11,0,1,24	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,11,0,2,9	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,11,0,3,4	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,11,0,4,22	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,11,0,5,12	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,11,0,6,24	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,11,0,7,14	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,11,0,8,0	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,11,0,9,9	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,11,0,10,26	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,11,0,11,3	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,11,0,12,10	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,11,0,13,23	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,11,0,14,8	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,11,0,16,14	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,11,0,17,22	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,11,0,18,0	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,11,0,19,0	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,11,0,20,2	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,11,0,21,0	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,11,0,22,8	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,11,0,23,3	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,11,0,24,21	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,11,0,25,25	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,11,0,26,19	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,12,0,0,4	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,12,0,1,21	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,12,0,2,13	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,12,0,3,20	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,12,0,4,15	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,12,0,5,3	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,12,0,6,0	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,12,0,7,21	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,12,0,8,17	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,12,0,9,17	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,12,0,10,20	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,12,0,12,5	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,12,0,13,13	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,12,0,14,23	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,12,0,15,14	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,12,0,16,18	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,12,0,17,6	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,12,0,18,5	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,12,0,19,0	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,12,0,20,6	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,12,0,21,19	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,12,0,22,22	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,12,0,23,24	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,12,0,24,0	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,12,0,25,2	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,12,0,26,0	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,13,0,0,25	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,1,17	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,2,8	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,3,9	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,4,6	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,5,23	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,6,26	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,7,10	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,8,5	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,10,0	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,11,13	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,12,11	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,13,18	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,14,0	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,15,24	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,16,3	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,17,11	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,18,0	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,19,6	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,20,5	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,21,21	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,22,26	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,23,18	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,24,0	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,25,1	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,13,0,26,1	1012	39	444	231	51	180	0	6088	2632
rank1-offgraph	0,0,1,14,0,0,9	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,14,0,1,0	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,14,0,2,20	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,14,0,3,0	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,14,0,4,26	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,14,0,5,12	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,14,0,6,12	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,14,0,7,7	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,14,0,8,19	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,14,0,9,8	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,14,0,11,21	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,14,0,12,25	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,14,0,13,7	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,14,0,14,15	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,14,0,15,0	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,14,0,16,17	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,14,0,17,21	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,14,0,18,6	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,14,0,19,5	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,14,0,20,0	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,14,0,21,25	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,14,0,22,20	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,14,0,23,23	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,14,0,24,2	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,14,0,25,2	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,14,0,26,1	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,15,0,0,3	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,15,0,1,19	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,15,0,2,16	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,15,0,3,11	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,15,0,4,5	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,15,0,5,25	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,15,0,6,10	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,15,0,7,0	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,15,0,8,19	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,15,0,9,26	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,15,0,10,7	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,15,0,11,17	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,15,0,13,10	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,15,0,14,25	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,15,0,15,4	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,15,0,16,16	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,15,0,17,18	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,15,0,18,21	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,15,0,19,24	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,15,0,20,20	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,15,0,21,0	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,15,0,22,2	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,15,0,23,0	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,15,0,24,0	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,15,0,25,7	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,15,0,26,4	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,16,0,0,22	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,16,0,1,10	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,16,0,2,6	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,16,0,3,7	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,16,0,4,18	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,16,0,5,13	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,16,0,6,4	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,16,0,7,23	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,16,0,8,14	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,16,0,9,5	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,16,0,10,12	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,16,0,11,21	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,16,0,12,16	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,16,0,14,0	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,16,0,15,12	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,16,0,16,26	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,16,0,17,0	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,16,0,18,26	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,16,0,19,19	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,16,0,20,23	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,16,0,21,0	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,16,0,22,1	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,16,0,23,1	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,16,0,24,7	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,16,0,25,4	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,16,0,26,0	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,17,0,0,13	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,17,0,1,0	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,17,0,2,25	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,17,0,3,23	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,17,0,4,15	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,17,0,5,0	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,17,0,6,24	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,17,0,7,15	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,17,0,8,8	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,17,0,9,10	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,17,0,10,19	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,17,0,11,0	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,17,0,12,19	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,17,0,13,6	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,17,0,15,22	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,17,0,16,8	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,17,0,17,11	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,17,0,18,18	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,17,0,19,22	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,17,0,20,25	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,17,0,21,2	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,17,0,22,2	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,17,0,23,1	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,17,0,24,4	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,17,0,25,0	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,17,0,26,7	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,18,0,0,20	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,18,0,1,7	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,18,0,2,14	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,18,0,3,17	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,18,0,4,18	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,18,0,5,3	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,18,0,6,26	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,18,0,7,8	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,18,0,8,16	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,18,0,9,1	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,18,0,10,1	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,18,0,11,0	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,18,0,12,24	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,18,0,13,23	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,18,0,14,18	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,18,0,15,8	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,18,0,16,0	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,18,0,17,3	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,18,0,18,23	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,18,0,19,15	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,18,0,20,0	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,18,0,21,9	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,18,0,22,0	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,18,0,24,19	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,18,0,25,15	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,18,0,26,4	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,19,0,0,5	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,19,0,1,9	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,19,0,2,24	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,19,0,3,24	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,19,0,4,0	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,19,0,5,14	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,19,0,6,4	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,19,0,7,12	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,19,0,8,22	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,19,0,9,0	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,19,0,10,2	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,19,0,11,0	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,19,0,12,21	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,19,0,13,19	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,19,0,14,25	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,19,0,15,0	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,19,0,16,3	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,19,0,17,8	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,19,0,18,9	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,19,0,19,3	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,19,0,20,26	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,19,0,22,22	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,19,0,23,14	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,19,0,24,10	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,19,0,25,8	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,19,0,26,23	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,20,0,0,16	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,20,0,1,22	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,20,0,2,0	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,20,0,3,6	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,20,0,4,11	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,20,0,5,21	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,20,0,6,11	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,20,0,7,18	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,20,0,8,0	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,20,0,9,1	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,20,0,10,2	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,20,0,11,2	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,20,0,12,20	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,20,0,13,26	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,20,0,14,22	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,20,0,15,3	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,20,0,16,8	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,20,0,17,0	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,20,0,18,6	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,20,0,19,20	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,20,0,20,12	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,20,0,21,24	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,20,0,23,7	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,20,0,24,0	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,20,0,25,24	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,20,0,26,14	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,21,0,0,3	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,21,0,1,16	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,21,0,2,19	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,21,0,3,10	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,21,0,4,19	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,21,0,5,0	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,21,0,6,11	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,21,0,7,25	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,21,0,8,5	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,21,0,9,21	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,21,0,10,20	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,21,0,11,24	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,21,0,12,0	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,21,0,13,4	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,21,0,14,7	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,21,0,15,0	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,21,0,16,0	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,21,0,17,2	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,21,0,18,26	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,21,0,19,17	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,21,0,20,7	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,21,0,21,4	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,21,0,22,18	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,21,0,23,16	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,21,0,25,25	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,21,0,26,10	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,22,0,0,13	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,22,0,1,25	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,22,0,2,0	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,22,0,3,24	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,22,0,4,8	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,22,0,5,15	1012	39	444	231	51	180	0	6088	2711
rank1-offgraph	0,0,1,22,0,6,23	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,22,0,7,0	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,22,0,8,15	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,22,0,9,18	1012	39	444	231	51	180	0	6088	2652
rank1-offgraph	0,0,1,22,0,10,25	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,22,0,11,22	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,22,0,12,4	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,22,0,13,7	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,22,0,14,0	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,22,0,15,2	1012	39	444	231	51	180	0	6088	2441
rank1-offgraph	0,0,1,22,0,16,1	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,22,0,17,2	1012	39	444	231	51	180	0	6088	2402
rank1-offgraph	0,0,1,22,0,18,10	1012	39	444	231	51	180	0	6088	2532
rank1-offgraph	0,0,1,22,0,19,0	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,22,0,20,19	1012	39	444	231	51	180	0	6088	2534
rank1-offgraph	0,0,1,22,0,21,22	1012	39	444	231	51	180	0	6088	2549
rank1-offgraph	0,0,1,22,0,22,11	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,22,0,23,8	1012	39	444	231	51	180	0	6088	2518
rank1-offgraph	0,0,1,22,0,24,19	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,22,0,26,6	1012	39	444	231	51	180	0	6088	2674
rank1-offgraph	0,0,1,23,0,0,22	1012	39	444	231	51	180	0	6088	2599
rank1-offgraph	0,0,1,23,0,1,6	1012	39	444	231	51	180	0	6088	2532
